pearsons_correlation,Metadata_treatment,reference,Metadata_Pathway
0.5233591507617429,UCD-0018207,Failing,Neuronal Signaling
0.5481342653592884,UCD-0018207,Failing,Neuronal Signaling
0.5611556397798471,UCD-0018207,Failing,Neuronal Signaling
0.4691221647491028,UCD-0018207,Failing,Neuronal Signaling
0.535025049749435,UCD-0018207,Failing,Neuronal Signaling
0.5289683153761585,UCD-0018207,Failing,Neuronal Signaling
0.5733232918451961,UCD-0018207,Failing,Neuronal Signaling
0.4838770077784028,UCD-0018207,Failing,Neuronal Signaling
0.5455264808812854,UCD-0018207,Failing,Neuronal Signaling
0.5639576241253524,UCD-0018207,Failing,Neuronal Signaling
0.57618821844133,UCD-0018207,Failing,Neuronal Signaling
0.5022936142879814,UCD-0018207,Failing,Neuronal Signaling
0.6241282318653941,UCD-0018207,Failing,Neuronal Signaling
0.47475434437035274,UCD-0018207,Failing,Neuronal Signaling
0.43171765320509997,UCD-0018207,Failing,Neuronal Signaling
0.5150817482204224,UCD-0018207,Failing,Neuronal Signaling
0.6100467652966017,UCD-0018207,Failing,Neuronal Signaling
0.6305904841886283,UCD-0018207,Failing,Neuronal Signaling
0.5951873926265174,UCD-0018207,Failing,Neuronal Signaling
0.6016906936058649,UCD-0018207,Failing,Neuronal Signaling
0.5188327867515874,UCD-0018207,Failing,Neuronal Signaling
0.460159028016571,UCD-0018207,Failing,Neuronal Signaling
0.4532477115481641,UCD-0018207,Failing,Neuronal Signaling
0.4501470800224655,UCD-0018207,Failing,Neuronal Signaling
0.26096659393713234,UCD-0159256,Failing,Apoptosis
0.19217912577965077,UCD-0159256,Failing,Apoptosis
0.41695284519275116,UCD-0159256,Failing,Apoptosis
0.3334291147002134,UCD-0159256,Failing,Apoptosis
0.19529429827904962,UCD-0159256,Failing,Apoptosis
0.08067483104462184,UCD-0159256,Failing,Apoptosis
0.26981917946453354,UCD-0159256,Failing,Apoptosis
0.23182130028279216,UCD-0159256,Failing,Apoptosis
0.47408710588014735,UCD-0159256,Failing,Apoptosis
0.35846159350620155,UCD-0159256,Failing,Apoptosis
0.47261330118663025,UCD-0159256,Failing,Apoptosis
0.4362276531345165,UCD-0159256,Failing,Apoptosis
0.208044910204857,UCD-0159256,Failing,Apoptosis
0.07586989770232866,UCD-0159256,Failing,Apoptosis
0.25776414381036206,UCD-0159256,Failing,Apoptosis
0.17859080378091594,UCD-0159256,Failing,Apoptosis
0.24108555924754138,UCD-0159256,Failing,Apoptosis
0.15355090634422042,UCD-0159256,Failing,Apoptosis
0.35158695878641794,UCD-0159256,Failing,Apoptosis
0.33939998950168015,UCD-0159256,Failing,Apoptosis
0.39848460407065284,UCD-0159256,Failing,Apoptosis
0.2688283838992722,UCD-0159256,Failing,Apoptosis
0.3935725035296366,UCD-0159256,Failing,Apoptosis
0.3498341863938181,UCD-0159256,Failing,Apoptosis
0.2994642336476247,UCD-0159256,Failing,Apoptosis
0.19496722362061955,UCD-0159256,Failing,Apoptosis
0.353715541890644,UCD-0159256,Failing,Apoptosis
0.3074005188613963,UCD-0159256,Failing,Apoptosis
0.24047302905985604,UCD-0159256,Failing,Apoptosis
0.15544056192107442,UCD-0159256,Failing,Apoptosis
0.33741521043770506,UCD-0159256,Failing,Apoptosis
0.24342628602913802,UCD-0159256,Failing,Apoptosis
-0.09866328343177853,UCD-0159256,Failing,Apoptosis
-0.13338337064952388,UCD-0159256,Failing,Apoptosis
0.11383523391022012,UCD-0159256,Failing,Apoptosis
0.07203820466736754,UCD-0159256,Failing,Apoptosis
0.29327279989044647,UCD-0159256,Failing,Apoptosis
0.1457066081633287,UCD-0159256,Failing,Apoptosis
0.3409415916918621,UCD-0159256,Failing,Apoptosis
0.3308029674076502,UCD-0159256,Failing,Apoptosis
0.268532233162379,UCD-0159256,Failing,Apoptosis
0.15363924126233952,UCD-0159256,Failing,Apoptosis
0.393509486436066,UCD-0159256,Failing,Apoptosis
0.29593457281333696,UCD-0159256,Failing,Apoptosis
0.12553925653235418,UCD-0159256,Failing,Apoptosis
0.01387984694617307,UCD-0159256,Failing,Apoptosis
0.2612636258880134,UCD-0159256,Failing,Apoptosis
0.14125800994099008,UCD-0159256,Failing,Apoptosis
0.20850588238464574,UCD-0159256,Failing,Apoptosis
0.09692272465847458,UCD-0159256,Failing,Apoptosis
0.3324316841371289,UCD-0159256,Failing,Apoptosis
0.26946493829925405,UCD-0159256,Failing,Apoptosis
0.20228518028838158,UCD-0159256,Failing,Apoptosis
0.07609746262901998,UCD-0159256,Failing,Apoptosis
0.17842250579041477,UCD-0159256,Failing,Apoptosis
0.14282830937856703,UCD-0159256,Failing,Apoptosis
0.4267188502316389,UCD-0159256,Failing,Apoptosis
0.34064855126945404,UCD-0159256,Failing,Apoptosis
0.47431607878817694,UCD-0159256,Failing,Apoptosis
0.4076445218033257,UCD-0159256,Failing,Apoptosis
0.22367447222874323,UCD-0159256,Failing,Apoptosis
0.118069092803126,UCD-0159256,Failing,Apoptosis
0.337531357814642,UCD-0159256,Failing,Apoptosis
0.27857338437703266,UCD-0159256,Failing,Apoptosis
0.326857276809561,UCD-0159257,Failing,DNA Damage
0.38908089716459493,UCD-0159257,Failing,DNA Damage
0.4020601693757043,UCD-0159257,Failing,DNA Damage
0.5331397105743575,UCD-0159257,Failing,DNA Damage
0.20107235781221547,UCD-0159257,Failing,DNA Damage
0.3226689897458546,UCD-0159257,Failing,DNA Damage
0.3809431038881117,UCD-0159257,Failing,DNA Damage
0.42391704142426584,UCD-0159257,Failing,DNA Damage
0.5078089337627079,UCD-0159257,Failing,DNA Damage
0.5838739742319493,UCD-0159257,Failing,DNA Damage
0.6134828817586881,UCD-0159257,Failing,DNA Damage
0.5531143702333347,UCD-0159257,Failing,DNA Damage
0.24221972326436653,UCD-0159257,Failing,DNA Damage
0.3256530175883067,UCD-0159257,Failing,DNA Damage
0.3823205424545909,UCD-0159257,Failing,DNA Damage
0.36502414790652565,UCD-0159257,Failing,DNA Damage
0.3599915761277324,UCD-0159257,Failing,DNA Damage
0.4735885221411527,UCD-0159257,Failing,DNA Damage
0.5009490106730904,UCD-0159257,Failing,DNA Damage
0.545639568483672,UCD-0159257,Failing,DNA Damage
0.3977823480536554,UCD-0159257,Failing,DNA Damage
0.46140568337361315,UCD-0159257,Failing,DNA Damage
0.5234541476433424,UCD-0159257,Failing,DNA Damage
0.4909022031082671,UCD-0159257,Failing,DNA Damage
0.3337778281964566,UCD-0159257,Failing,DNA Damage
0.43879508036771525,UCD-0159257,Failing,DNA Damage
0.4764344812208508,UCD-0159257,Failing,DNA Damage
0.4768618371640715,UCD-0159257,Failing,DNA Damage
0.27925554483323956,UCD-0159257,Failing,DNA Damage
0.3651378697189657,UCD-0159257,Failing,DNA Damage
0.40448828012985916,UCD-0159257,Failing,DNA Damage
0.422851336285597,UCD-0159257,Failing,DNA Damage
0.21967447262805445,UCD-0159257,Failing,DNA Damage
0.320123802077984,UCD-0159257,Failing,DNA Damage
0.2786348467584121,UCD-0159257,Failing,DNA Damage
0.46114735301155213,UCD-0159257,Failing,DNA Damage
0.37120827050747573,UCD-0159257,Failing,DNA Damage
0.46589622881248616,UCD-0159257,Failing,DNA Damage
0.5396115714298583,UCD-0159257,Failing,DNA Damage
0.5186532361684457,UCD-0159257,Failing,DNA Damage
0.24969706056683505,UCD-0159257,Failing,DNA Damage
0.3771882102373221,UCD-0159257,Failing,DNA Damage
0.4296598367278988,UCD-0159257,Failing,DNA Damage
0.49738644653929937,UCD-0159257,Failing,DNA Damage
0.1553330699311338,UCD-0159257,Failing,DNA Damage
0.2885982636580335,UCD-0159257,Failing,DNA Damage
0.3140422977927641,UCD-0159257,Failing,DNA Damage
0.389507562874096,UCD-0159257,Failing,DNA Damage
0.23941341363078203,UCD-0159257,Failing,DNA Damage
0.35265436794112914,UCD-0159257,Failing,DNA Damage
0.3873593228686777,UCD-0159257,Failing,DNA Damage
0.44896178200515996,UCD-0159257,Failing,DNA Damage
0.31584713431713,UCD-0159257,Failing,DNA Damage
0.38468950508885785,UCD-0159257,Failing,DNA Damage
0.44299271695913844,UCD-0159257,Failing,DNA Damage
0.34051743272695933,UCD-0159257,Failing,DNA Damage
0.4511810766693457,UCD-0159257,Failing,DNA Damage
0.49558215380757803,UCD-0159257,Failing,DNA Damage
0.5110997079272167,UCD-0159257,Failing,DNA Damage
0.5519585723179993,UCD-0159257,Failing,DNA Damage
0.16916188540996727,UCD-0159257,Failing,DNA Damage
0.3125528321613092,UCD-0159257,Failing,DNA Damage
0.4025947139701921,UCD-0159257,Failing,DNA Damage
0.35929943888403665,UCD-0159257,Failing,DNA Damage
0.34415281396364794,UCD-0159258,Failing,Angiogenesis
0.23802989093941457,UCD-0159258,Failing,Angiogenesis
0.3368405061077208,UCD-0159258,Failing,Angiogenesis
0.29265336949443915,UCD-0159258,Failing,Angiogenesis
0.40979843348674994,UCD-0159258,Failing,Angiogenesis
0.3120662501612429,UCD-0159258,Failing,Angiogenesis
0.40294401744047237,UCD-0159258,Failing,Angiogenesis
0.360512285432843,UCD-0159258,Failing,Angiogenesis
0.3135877925298598,UCD-0159258,Failing,Angiogenesis
0.24293282760203866,UCD-0159258,Failing,Angiogenesis
0.3563600338401367,UCD-0159258,Failing,Angiogenesis
0.25219202836540194,UCD-0159258,Failing,Angiogenesis
0.27887823492980035,UCD-0159258,Failing,Angiogenesis
0.20909454068391187,UCD-0159258,Failing,Angiogenesis
0.3114949649451976,UCD-0159258,Failing,Angiogenesis
0.2408347041638101,UCD-0159258,Failing,Angiogenesis
0.25517824754791113,UCD-0159258,Failing,Angiogenesis
0.231513193569648,UCD-0159258,Failing,Angiogenesis
0.2670895675205787,UCD-0159258,Failing,Angiogenesis
0.23315935200230478,UCD-0159258,Failing,Angiogenesis
0.3476494000838956,UCD-0159258,Failing,Angiogenesis
0.29446058338399816,UCD-0159258,Failing,Angiogenesis
0.3939489429160396,UCD-0159258,Failing,Angiogenesis
0.2985875474226439,UCD-0159258,Failing,Angiogenesis
0.21069217873960036,UCD-0159258,Failing,Angiogenesis
0.15583246560107056,UCD-0159258,Failing,Angiogenesis
0.25182262688565593,UCD-0159258,Failing,Angiogenesis
0.14666402222825414,UCD-0159258,Failing,Angiogenesis
0.22677079729936309,UCD-0159258,Failing,Angiogenesis
0.17815446557160486,UCD-0159258,Failing,Angiogenesis
0.29438041800528025,UCD-0159258,Failing,Angiogenesis
0.20292246448779935,UCD-0159258,Failing,Angiogenesis
0.16127781130865315,UCD-0159258,Failing,Angiogenesis
0.11408813918132744,UCD-0159258,Failing,Angiogenesis
0.14659074780923392,UCD-0159258,Failing,Angiogenesis
0.213878052415153,UCD-0159258,Failing,Angiogenesis
0.34100538100842803,UCD-0159258,Failing,Angiogenesis
0.2957879685113089,UCD-0159258,Failing,Angiogenesis
0.40076412256357863,UCD-0159258,Failing,Angiogenesis
0.2765488680213706,UCD-0159258,Failing,Angiogenesis
0.2898301334750873,UCD-0159258,Failing,Angiogenesis
0.13931386394890422,UCD-0159258,Failing,Angiogenesis
0.2987854542511415,UCD-0159258,Failing,Angiogenesis
0.2438059665811926,UCD-0159258,Failing,Angiogenesis
0.22927052139075496,UCD-0159258,Failing,Angiogenesis
0.0878219502990873,UCD-0159258,Failing,Angiogenesis
0.21264638560037127,UCD-0159258,Failing,Angiogenesis
0.18444748427172802,UCD-0159258,Failing,Angiogenesis
0.23205911837906795,UCD-0159258,Failing,Angiogenesis
0.16612870295163273,UCD-0159258,Failing,Angiogenesis
0.26878658796859156,UCD-0159258,Failing,Angiogenesis
0.18523295295416442,UCD-0159258,Failing,Angiogenesis
0.1319199704134281,UCD-0159258,Failing,Angiogenesis
0.1646214266466573,UCD-0159258,Failing,Angiogenesis
0.2100309688303905,UCD-0159258,Failing,Angiogenesis
0.1409704779901104,UCD-0159258,Failing,Angiogenesis
0.22764847206714434,UCD-0159258,Failing,Angiogenesis
0.1741438428692932,UCD-0159258,Failing,Angiogenesis
0.3086767985001992,UCD-0159258,Failing,Angiogenesis
0.2124530442233653,UCD-0159258,Failing,Angiogenesis
0.13849212265291563,UCD-0159258,Failing,Angiogenesis
0.032983767844912436,UCD-0159258,Failing,Angiogenesis
0.13788693121129791,UCD-0159258,Failing,Angiogenesis
0.10666102637831461,UCD-0159258,Failing,Angiogenesis
0.6338181473104622,UCD-0159259,Failing,PI3K/Akt/mTOR
0.5748750532620575,UCD-0159259,Failing,PI3K/Akt/mTOR
-0.054282863598952555,UCD-0159259,Failing,PI3K/Akt/mTOR
0.5228606084196491,UCD-0159259,Failing,PI3K/Akt/mTOR
0.5026773125021711,UCD-0159259,Failing,PI3K/Akt/mTOR
0.5261869066217819,UCD-0159259,Failing,PI3K/Akt/mTOR
0.005888512642845088,UCD-0159259,Failing,PI3K/Akt/mTOR
0.4807481515128811,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6972696052477875,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7663278033007374,UCD-0159259,Failing,PI3K/Akt/mTOR
0.2653606022975523,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7599663520033377,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7330991188668076,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7724405437065368,UCD-0159259,Failing,PI3K/Akt/mTOR
0.28921959062151376,UCD-0159259,Failing,PI3K/Akt/mTOR
0.724508359652828,UCD-0159259,Failing,PI3K/Akt/mTOR
0.4911966993773799,UCD-0159259,Failing,PI3K/Akt/mTOR
0.4947509273718556,UCD-0159259,Failing,PI3K/Akt/mTOR
-0.023489761197861656,UCD-0159259,Failing,PI3K/Akt/mTOR
0.4726034548292071,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6788126096131933,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7270451883170027,UCD-0159259,Failing,PI3K/Akt/mTOR
0.189807021106226,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7071484651187198,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7177483462354944,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7421231513382647,UCD-0159259,Failing,PI3K/Akt/mTOR
0.17257386906095,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6855968553226183,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7922609992148585,UCD-0159259,Failing,PI3K/Akt/mTOR
0.8284943874005599,UCD-0159259,Failing,PI3K/Akt/mTOR
0.27173616447951565,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7791614443453455,UCD-0159259,Failing,PI3K/Akt/mTOR
0.26017965260312054,UCD-0159259,Failing,PI3K/Akt/mTOR
0.18398498574301486,UCD-0159259,Failing,PI3K/Akt/mTOR
-0.13218834996574846,UCD-0159259,Failing,PI3K/Akt/mTOR
0.170203959292914,UCD-0159259,Failing,PI3K/Akt/mTOR
0.562819805696671,UCD-0159259,Failing,PI3K/Akt/mTOR
0.638575591476366,UCD-0159259,Failing,PI3K/Akt/mTOR
0.12966075862740348,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6181232126449135,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6843407115562943,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6953002734051531,UCD-0159259,Failing,PI3K/Akt/mTOR
0.13788633614208734,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6480411890043472,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6765720781869898,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6538989273975285,UCD-0159259,Failing,PI3K/Akt/mTOR
0.18463970991191192,UCD-0159259,Failing,PI3K/Akt/mTOR
0.5945315704336938,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6616722106170998,UCD-0159259,Failing,PI3K/Akt/mTOR
0.6383680994499593,UCD-0159259,Failing,PI3K/Akt/mTOR
0.11088608187181362,UCD-0159259,Failing,PI3K/Akt/mTOR
0.5911465575386396,UCD-0159259,Failing,PI3K/Akt/mTOR
0.5793062645777499,UCD-0159259,Failing,PI3K/Akt/mTOR
0.670643912848565,UCD-0159259,Failing,PI3K/Akt/mTOR
0.41871162270594947,UCD-0159259,Failing,PI3K/Akt/mTOR
0.685848046787736,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7116353191648458,UCD-0159259,Failing,PI3K/Akt/mTOR
0.737773764800578,UCD-0159259,Failing,PI3K/Akt/mTOR
0.24487050740514493,UCD-0159259,Failing,PI3K/Akt/mTOR
0.7079011771302463,UCD-0159259,Failing,PI3K/Akt/mTOR
0.5434383957304924,UCD-0159259,Failing,PI3K/Akt/mTOR
0.5842413923853078,UCD-0159259,Failing,PI3K/Akt/mTOR
0.239213161579406,UCD-0159259,Failing,PI3K/Akt/mTOR
0.5994244040129798,UCD-0159259,Failing,PI3K/Akt/mTOR
-0.14890334154536308,UCD-0159261,Failing,Others
-0.07793338645770405,UCD-0159261,Failing,Others
-0.1374892686836904,UCD-0159261,Failing,Others
-0.09650919124829213,UCD-0159261,Failing,Others
-0.22966112869772126,UCD-0159261,Failing,Others
-0.15751333286141783,UCD-0159261,Failing,Others
-0.198214374639541,UCD-0159261,Failing,Others
-0.15228252571170992,UCD-0159261,Failing,Others
-0.4371538014772678,UCD-0159261,Failing,Others
-0.37390636654010534,UCD-0159261,Failing,Others
-0.4212841661279446,UCD-0159261,Failing,Others
-0.3851604943674481,UCD-0159261,Failing,Others
-0.5069069491153035,UCD-0159261,Failing,Others
-0.43322195443125566,UCD-0159261,Failing,Others
-0.4943320128972929,UCD-0159261,Failing,Others
-0.434563157136037,UCD-0159261,Failing,Others
-0.05988879207555736,UCD-0159261,Failing,Others
0.01437366892829539,UCD-0159261,Failing,Others
-0.050656178292687384,UCD-0159261,Failing,Others
0.0006061846422292206,UCD-0159261,Failing,Others
-0.3834008671074394,UCD-0159261,Failing,Others
-0.3226735716768078,UCD-0159261,Failing,Others
-0.3671772548282427,UCD-0159261,Failing,Others
-0.3276959375752616,UCD-0159261,Failing,Others
-0.44344057793162095,UCD-0159261,Failing,Others
-0.37930752593466766,UCD-0159261,Failing,Others
-0.4311480294467043,UCD-0159261,Failing,Others
-0.3788229719975875,UCD-0159261,Failing,Others
-0.5137337961063669,UCD-0159261,Failing,Others
-0.44353080588990956,UCD-0159261,Failing,Others
-0.5011440435803614,UCD-0159261,Failing,Others
-0.45452227734026385,UCD-0159261,Failing,Others
0.2981957944522277,UCD-0159261,Failing,Others
0.37205892769676613,UCD-0159261,Failing,Others
0.3131100384872437,UCD-0159261,Failing,Others
0.36942312874172656,UCD-0159261,Failing,Others
-0.3291469547743324,UCD-0159261,Failing,Others
-0.26286254062190423,UCD-0159261,Failing,Others
-0.3242049415989789,UCD-0159261,Failing,Others
-0.26636047738794205,UCD-0159261,Failing,Others
-0.42474782042798453,UCD-0159261,Failing,Others
-0.3580576512078332,UCD-0159261,Failing,Others
-0.39691934406765267,UCD-0159261,Failing,Others
-0.35788967090164187,UCD-0159261,Failing,Others
-0.4080940777957734,UCD-0159261,Failing,Others
-0.32954817790285396,UCD-0159261,Failing,Others
-0.3863238263812611,UCD-0159261,Failing,Others
-0.31888995843144846,UCD-0159261,Failing,Others
-0.29792064218671127,UCD-0159261,Failing,Others
-0.22290179179852343,UCD-0159261,Failing,Others
-0.28204031580719285,UCD-0159261,Failing,Others
-0.22553740555828347,UCD-0159261,Failing,Others
-0.4673184702563945,UCD-0159261,Failing,Others
-0.39859372409407595,UCD-0159261,Failing,Others
-0.4725344119655331,UCD-0159261,Failing,Others
-0.40045171405022917,UCD-0159261,Failing,Others
-0.4146354759139331,UCD-0159261,Failing,Others
-0.36720353213182955,UCD-0159261,Failing,Others
-0.41619156873292423,UCD-0159261,Failing,Others
-0.3761943674734035,UCD-0159261,Failing,Others
-0.3913176777258133,UCD-0159261,Failing,Others
-0.32375410879436056,UCD-0159261,Failing,Others
-0.36909510038033216,UCD-0159261,Failing,Others
-0.3275871447921499,UCD-0159261,Failing,Others
-0.24107731847190222,UCD-0159262,Failing,Others
-0.26917400571481853,UCD-0159262,Failing,Others
-0.23318984153314942,UCD-0159262,Failing,Others
-0.22329277157096386,UCD-0159262,Failing,Others
-0.3624446075387729,UCD-0159262,Failing,Others
-0.4193439926467725,UCD-0159262,Failing,Others
-0.3915126714398655,UCD-0159262,Failing,Others
-0.3805474347420812,UCD-0159262,Failing,Others
-0.47225832114342653,UCD-0159262,Failing,Others
-0.5020608233904873,UCD-0159262,Failing,Others
-0.46761616677233747,UCD-0159262,Failing,Others
-0.4766660713541356,UCD-0159262,Failing,Others
-0.5409634780611964,UCD-0159262,Failing,Others
-0.5841195246123819,UCD-0159262,Failing,Others
-0.5665954066671872,UCD-0159262,Failing,Others
-0.5451975703766146,UCD-0159262,Failing,Others
-0.16197693065252036,UCD-0159262,Failing,Others
-0.1920981593353437,UCD-0159262,Failing,Others
-0.17090613477861527,UCD-0159262,Failing,Others
-0.1433630313470915,UCD-0159262,Failing,Others
-0.4469087656213447,UCD-0159262,Failing,Others
-0.48739377671061596,UCD-0159262,Failing,Others
-0.45417133063998544,UCD-0159262,Failing,Others
-0.463530984085352,UCD-0159262,Failing,Others
-0.4990004924431188,UCD-0159262,Failing,Others
-0.5399306773907404,UCD-0159262,Failing,Others
-0.5143059480087062,UCD-0159262,Failing,Others
-0.500852788493034,UCD-0159262,Failing,Others
-0.554651358593525,UCD-0159262,Failing,Others
-0.582328444480263,UCD-0159262,Failing,Others
-0.5638686609457186,UCD-0159262,Failing,Others
-0.5368627961130972,UCD-0159262,Failing,Others
0.21465973213405878,UCD-0159262,Failing,Others
0.1428339840942518,UCD-0159262,Failing,Others
0.19044670448804316,UCD-0159262,Failing,Others
0.23533605962540685,UCD-0159262,Failing,Others
-0.4208290255358706,UCD-0159262,Failing,Others
-0.47144824272143604,UCD-0159262,Failing,Others
-0.4458402201761916,UCD-0159262,Failing,Others
-0.43519737496652744,UCD-0159262,Failing,Others
-0.509158965171501,UCD-0159262,Failing,Others
-0.5599464707857792,UCD-0159262,Failing,Others
-0.5397558013641003,UCD-0159262,Failing,Others
-0.516989612995671,UCD-0159262,Failing,Others
-0.4623702689512608,UCD-0159262,Failing,Others
-0.5007185935592652,UCD-0159262,Failing,Others
-0.49123312975527494,UCD-0159262,Failing,Others
-0.4529841479284001,UCD-0159262,Failing,Others
-0.3401168565516146,UCD-0159262,Failing,Others
-0.3749575770365818,UCD-0159262,Failing,Others
-0.34832730139289736,UCD-0159262,Failing,Others
-0.3216003788673183,UCD-0159262,Failing,Others
-0.4693377544200841,UCD-0159262,Failing,Others
-0.4985426553205235,UCD-0159262,Failing,Others
-0.4841381203275542,UCD-0159262,Failing,Others
-0.4687437748165395,UCD-0159262,Failing,Others
-0.4596365275226387,UCD-0159262,Failing,Others
-0.502414506174024,UCD-0159262,Failing,Others
-0.4659656555929571,UCD-0159262,Failing,Others
-0.47213678300312484,UCD-0159262,Failing,Others
-0.4147290511317699,UCD-0159262,Failing,Others
-0.43550456155748074,UCD-0159262,Failing,Others
-0.43789781410229933,UCD-0159262,Failing,Others
-0.38374503389408765,UCD-0159262,Failing,Others
0.524026880788674,UCD-0159263,Failing,Others
0.5400607423188479,UCD-0159263,Failing,Others
0.41900939107000734,UCD-0159263,Failing,Others
0.5801356634432607,UCD-0159263,Failing,Others
0.37432843489285583,UCD-0159263,Failing,Others
0.4018743876958117,UCD-0159263,Failing,Others
0.2586464467375031,UCD-0159263,Failing,Others
0.42280425133486194,UCD-0159263,Failing,Others
0.6056099897281378,UCD-0159263,Failing,Others
0.5211987066659074,UCD-0159263,Failing,Others
0.5353614496613137,UCD-0159263,Failing,Others
0.5542652574884177,UCD-0159263,Failing,Others
0.4541859542331273,UCD-0159263,Failing,Others
0.3978634911481478,UCD-0159263,Failing,Others
0.42532755618108803,UCD-0159263,Failing,Others
0.47180008853638244,UCD-0159263,Failing,Others
0.38719455303700595,UCD-0159263,Failing,Others
0.3531930010384173,UCD-0159263,Failing,Others
0.31964661205716227,UCD-0159263,Failing,Others
0.4061197672260624,UCD-0159263,Failing,Others
0.5372169474880114,UCD-0159263,Failing,Others
0.49904809050007626,UCD-0159263,Failing,Others
0.444252438530756,UCD-0159263,Failing,Others
0.5544855723993626,UCD-0159263,Failing,Others
0.5176420042774077,UCD-0159263,Failing,Others
0.494701648661843,UCD-0159263,Failing,Others
0.4773249290755335,UCD-0159263,Failing,Others
0.5749809408161111,UCD-0159263,Failing,Others
0.5077204431041574,UCD-0159263,Failing,Others
0.43401814903379143,UCD-0159263,Failing,Others
0.5134948650547465,UCD-0159263,Failing,Others
0.5348431706211331,UCD-0159263,Failing,Others
0.12107912985118456,UCD-0159263,Failing,Others
0.11372938609788957,UCD-0159263,Failing,Others
0.10913162390633396,UCD-0159263,Failing,Others
0.16361845485362242,UCD-0159263,Failing,Others
0.4580893416097096,UCD-0159263,Failing,Others
0.4415097629046557,UCD-0159263,Failing,Others
0.4145140875434007,UCD-0159263,Failing,Others
0.44207684014063586,UCD-0159263,Failing,Others
0.5415852705046686,UCD-0159263,Failing,Others
0.5168740541084583,UCD-0159263,Failing,Others
0.4048562714443501,UCD-0159263,Failing,Others
0.5987383536035179,UCD-0159263,Failing,Others
0.4468042015322205,UCD-0159263,Failing,Others
0.4037111161574932,UCD-0159263,Failing,Others
0.38852642484023553,UCD-0159263,Failing,Others
0.5260716159448433,UCD-0159263,Failing,Others
0.46196702137004036,UCD-0159263,Failing,Others
0.4488210822879021,UCD-0159263,Failing,Others
0.3954503214152341,UCD-0159263,Failing,Others
0.5503109097319083,UCD-0159263,Failing,Others
0.3604131896917561,UCD-0159263,Failing,Others
0.24692737784973182,UCD-0159263,Failing,Others
0.41853913770715667,UCD-0159263,Failing,Others
0.3212704170250717,UCD-0159263,Failing,Others
0.641569017832984,UCD-0159263,Failing,Others
0.6327974003800931,UCD-0159263,Failing,Others
0.6292826154624797,UCD-0159263,Failing,Others
0.694800624071025,UCD-0159263,Failing,Others
0.40664199898748715,UCD-0159263,Failing,Others
0.3083147976960494,UCD-0159263,Failing,Others
0.2794401990548761,UCD-0159263,Failing,Others
0.3782868159894055,UCD-0159263,Failing,Others
-0.18393521389060893,UCD-0159264,Failing,Neuronal Signaling
-0.07796330177180004,UCD-0159264,Failing,Neuronal Signaling
-0.3110112650321039,UCD-0159264,Failing,Neuronal Signaling
-0.0787521703230176,UCD-0159264,Failing,Neuronal Signaling
-0.28199108492989733,UCD-0159264,Failing,Neuronal Signaling
-0.08305577708169945,UCD-0159264,Failing,Neuronal Signaling
-0.33644031589292483,UCD-0159264,Failing,Neuronal Signaling
-0.027300647792047602,UCD-0159264,Failing,Neuronal Signaling
-0.15895213652377185,UCD-0159264,Failing,Neuronal Signaling
-0.09817969671054852,UCD-0159264,Failing,Neuronal Signaling
-0.35390062237736025,UCD-0159264,Failing,Neuronal Signaling
-0.054452252668380836,UCD-0159264,Failing,Neuronal Signaling
-0.35048542260749066,UCD-0159264,Failing,Neuronal Signaling
-0.010957497903787423,UCD-0159264,Failing,Neuronal Signaling
-0.30318628695759514,UCD-0159264,Failing,Neuronal Signaling
0.024370883544504746,UCD-0159264,Failing,Neuronal Signaling
0.06453488715593932,UCD-0159264,Failing,Neuronal Signaling
-0.13330524166152988,UCD-0159264,Failing,Neuronal Signaling
-0.41766624713348016,UCD-0159264,Failing,Neuronal Signaling
-0.0100845724431385,UCD-0159264,Failing,Neuronal Signaling
-0.3364761131081502,UCD-0159264,Failing,Neuronal Signaling
-0.07085539255864404,UCD-0159264,Failing,Neuronal Signaling
-0.24688437813407296,UCD-0159264,Failing,Neuronal Signaling
-0.04432182113614322,UCD-0159264,Failing,Neuronal Signaling
-0.2892649353745346,UCD-0159264,Failing,Neuronal Signaling
-0.01731056386902772,UCD-0159264,Failing,Neuronal Signaling
